filename,language_code,transcription
common_voice_ru_19261868.wav,ru,oren perfentringant abes cities needian istant tesioro negniturly because as
common_voice_ru_19283592.wav,ru,masiourden was tain nestadeach compety poocher may a shansea shitronof rigotes of storaa mira
common_voice_ru_18925487.wav,ru,she pise mis us wash tom on o o asion also matreatimagi
common_voice_ru_18879383.wav,ru,usit accappal obromatols to the presimen
common_voice_ru_20117597.wav,ru,pro wa trans cringe if wodernostef berris onter
common_voice_ru_20190295.wav,ru,some eras vity economicy mera is pet wood ciry juisnishees ofsuse stody is petaniam
common_voice_ru_19536025.wav,ru,avminisan sapeano atsi abesenasty ettagelat orday veadiman
common_voice_ru_19183746.wav,ru,i dotogripublic daragi selibiarsny slawai dobery porolania wine others
common_voice_ru_20025830.wav,ru,nosu compactehomapodrovmarisis nam resis croup asitso muhingy pespictive roncessi termotisarorina
common_voice_ru_18989814.wav,ru,pitibera pletsar are notacanmasine serofam is ocarmanareple bomashka
common_voice_ru_19471762.wav,ru,dacknescl disloc a besolibated but aban polisibelish is cose myslep
common_voice_ru_19314578.wav,ru,weou ho ascurcuas te munion itealdenameina rabotis crush to the vewas
common_voice_ru_19710960.wav,ru,e pointyg assoly dagnatilazes ben in e ba bei to is boys of in inula prote sopsinataton
common_voice_ru_19417234.wav,ru,nesershes tho it wolshap nasdes for latortobosa steratry gabrsit whoig
common_voice_ru_19013705.wav,ru,crakimia ropeplaying at the vidian operimar animary bopred lovage
common_voice_ru_19066642.wav,ru,the capractica does not reming as a copsium
common_voice_ru_19484198.wav,ru,we but ali bola shis canens it musica motion wis a cushmarol
common_voice_ru_18981547.wav,ru,sucoputnete wovila mise doves tockan is ap adem withrites uas fa you actoanist
common_voice_ru_19957059.wav,ru,yack had til betugi pabooaling setteriin of sudav herroshurabout
common_voice_ru_19490719.wav,ru,tagta itartetagda is osems caset that misumil
common_voice_ru_18999748.wav,ru,re acatel betansal bot the isecaliac catorial isleep in lazina wit this isi
common_voice_ru_18892696.wav,ru,at gree aner seribanea was the curra ref of to
common_voice_ru_19574647.wav,ru,nonciously estitic isa offecorisolutes er
common_voice_ru_19478136.wav,ru,serinabososhamkatarivani prit talas ubernavol suplashar could la camerchiscatargolia
common_voice_ru_18931667.wav,ru,fobranca murom theim
common_voice_ru_19111569.wav,ru,what mnishinges cincasama shakirution preniorof
common_voice_ru_19154661.wav,ru,the boninac numorateda pichidmentcy ade shim amente
common_voice_ru_18920283.wav,ru,wes a countrymemer wato opelgatocketeremonie at tes saniatin neartol
common_voice_ru_19096810.wav,ru,elagile stuss tastlaashy set af men maninianis guniorininsecritarim areginis artay atdiginon ihmathy accatofical stocunan
common_voice_ru_19367447.wav,ru,wihtum contipts te is coreveniany shipil gor nothoouts the glon is adu sho sher nasal state i eferbraph
common_voice_ru_19575337.wav,ru,it goes natural mogien po positions leni can beancy
common_voice_ru_19194844.wav,ru,but of the congs tor doshipo but isteancy atgazareasead perigable
common_voice_ru_19372731.wav,ru,lukadinibetavriperad weth pere coly calo wo lasinly abulsionitionaniv
common_voice_ru_19156742.wav,ru,byt onatiadiligas as carapadetiicly wobragrama pitasion aplitedicilum near ealy secritary aton
common_voice_ru_19404728.wav,ru,he bon ar pol mitir padiageit washiri its werdo previartionist gineara never sicrataria
common_voice_ru_19342545.wav,ru,glabila contrater resiges cas retajarkin is at seviti on nancy
common_voice_ru_19152385.wav,ru,with this is um wy porchurkin wers on store s tobs thel te china concunance o peveran  quetumor gep christ
common_voice_ru_19157602.wav,ru,sherelan coptyte bashois machenear confidrancy porisebratanio
common_voice_ru_19536494.wav,ru,the vissitubamotiona pol caple a cadecas in the aminsteck
common_voice_ru_19563686.wav,ru,manon keme she shely havebiterete sinar mis laonysouchsber
common_voice_ru_19062955.wav,ru,madis pacidigazis naconasbutsbldosipacl thene papel
common_voice_ru_19797717.wav,ru,the neperectories alutsy lis privided cascola to noprisunasci everasgievnascyvanashiya near to marroden
common_voice_ru_19322533.wav,ru,at the remmarish
common_voice_ru_19342975.wav,ru,docupinus trategi is toin a cornomo milles atsed upon it nexidav
common_voice_ru_19019805.wav,ru,yecote was americ was ful e padivehima geligasin bas arabuch
common_voice_ru_18898882.wav,ru,my pero using a ficul tol te pison of dog so prav ris to those new ors it foldinor oder
common_voice_ru_18885694.wav,ru,lotydilers
common_voice_ru_19535324.wav,ru,mat esiis will really not fo posue to or ganeduciabe denormous naty
common_voice_ru_19797450.wav,ru,papo nower vener was a card senia sally eprincipals tovaranesa sabinonanazi
common_voice_ru_18897549.wav,ru,at jub books fo the easkee couldeias ravlationy skivin a polialarasnexs frown a secil covery eror
common_voice_ru_19019636.wav,ru,sebitselu wemoritava shetwarnempere dush cotrites calegards wush michinalia
common_voice_ru_19348200.wav,ru,at oemov predmanctry rol mistage inmunacredhumasiol shees e general she's apotevs shebianisiape formos aapic is a passansten
common_voice_ru_18878159.wav,ru,it wiched i duponson aplot
common_voice_ru_18987835.wav,ru,tenernessombly was amuteia utuat in atture to the
common_voice_ru_19493078.wav,ru,numenogis tronatarostockopastra dila actriboltionan groser the rarisma copakistan
common_voice_ru_19417159.wav,ru,paprcy wobstrigets a some my
common_voice_ru_19010791.wav,ru,yedelota o iminatraly ebone
common_voice_ru_19885085.wav,ru,admaca vido poisonary chass eppegos avinea sustates of the goenging dhat a winit amy of the on the pomiton
common_voice_ru_19360415.wav,ru,cook inberlies con prafess wol presen uwiscararius ces sesalant
common_voice_ru_19537212.wav,ru,se meminia etotabapaoss gotbam i sho bol sra boy shutabreci nation vinimania
common_voice_ru_18889535.wav,ru,bost proditial machiin is ristinuponaf postibisat sesible to nositaro
common_voice_ru_20072067.wav,ru,a subboni min a slede to dlite africa
common_voice_ru_19420540.wav,ru,they at craren negoria an eurazum
common_voice_ru_18873698.wav,ru,recru grolo polatiansome orgali alomagrasion pisciplarige tow
common_voice_ru_19010474.wav,ru,at the most dog inmedors new overbonish
common_voice_ru_19797306.wav,ru,moly astaunnanga sdut topalaherd a namisinaroldnes sopshester wobis becine i bisa parsnesty
common_voice_ru_19536506.wav,ru,he wit tascivaled miker securars
common_voice_ru_19013670.wav,ru,a grenginetriants gis tof confediency proseranly rerates in a sclegium istage stick up sta yetst
common_voice_ru_20059893.wav,ru,sport at owas natymens for marylinia cridutcira
common_voice_ru_18991078.wav,ru,but as e gayatobry
common_voice_ru_19563683.wav,ru,elargily onginis tan
common_voice_ru_19047548.wav,ru,wormene uniable of specekim
common_voice_ru_19044435.wav,ru,bugest could nock amise athroget at apiny mania
common_voice_ru_19157666.wav,ru,yetatre is tealy as telition o bira
common_voice_ru_19133308.wav,ru,uts adunathe quade astoun dili iosenc y ditragnimoof iconindut
common_voice_ru_18892809.wav,ru,it is cures pesteninian nos at orchingtiral neracted
common_voice_ru_18993063.wav,ru,a commen that semicy weth the motashinitable todos nomerous motania
common_voice_ru_19101136.wav,ru,se pase te fishepert ste chim manchogestovichers the go enlitu teviseres of dotof
common_voice_ru_19538673.wav,ru,nepris nodic econusion a cabinaogats ae to wive plan uverasin ni itionar econictii
common_voice_ru_19710815.wav,ru,conset of a witaziation suviian ni prate aemericy vo eritum
common_voice_ru_19775675.wav,ru,wherethon we peruciavechil ganewar uns to a six last to prisoner e resies to sude
common_voice_ru_19797379.wav,ru,in farmatser catrovar homnika missarpilly tolcashtoprydas talil onon yavelat oching trevorsny
common_voice_ru_19070779.wav,ru,bascor gete deans a fodites sastrassnated insy the shevanif togin proveditinimbooded
common_voice_ru_19252219.wav,ru,milt a dog sha mositas was defunly pon tebiblices meni am kemata
common_voice_ru_18982192.wav,ru,is it the adowhichol re cursial cross ne aremin
common_voice_ru_18887681.wav,ru,itulian ledest popostobation subshenio prevoded eimachienon we showages legarasedanscafhles
common_voice_ru_19157577.wav,ru,benish mominanio etpomaler of canyetersad suit fakish canobotin
common_voice_ru_19791953.wav,ru,tisas ofna ethecega stood a pofthericaes servieat avoblasti podudirana usnen of nover nera in disapas nas chan
common_voice_ru_18918573.wav,ru,mathom seveling a purgotol i afetherusted salen passlonic om cirlemon kiteesom there shilda
common_voice_ru_19525248.wav,ru,afternegatowatimos adise tith was nerbotetegroupe
common_voice_ru_19112160.wav,ru,sanin comminti of peticol neszertsy facisterny en tecraters animau pigiona presits the pertaon worpros
common_voice_ru_19288492.wav,ru,medici ext to otertol casla way hrisviman
common_voice_ru_19294207.wav,ru,at te led setan osi manational regorn
common_voice_ru_19792288.wav,ru,yea sho quer cover a jets
common_voice_ru_18867441.wav,ru,slittenerus an equoaziminithange
common_voice_ru_19222095.wav,ru,such as to at of the iternangersiam themanshistep potelati whenyou opbobs spicieng emocrat ise of eguni partroric
common_voice_ru_19471671.wav,ru,semera lof miscredis initarygobot of prstibaty shostibisitessimtartna
common_voice_ru_18868918.wav,ru,but on the pac piguius oftogotnas atami canits jak e
common_voice_ru_19100560.wav,ru,defota bo poprasitis the catryal to be sneak now capogelsnanursto saboy ahe of approce
common_voice_ru_19277330.wav,ru,pisetuladies plussed in butocomo letors adesity
common_voice_ru_19404883.wav,ru,she stimor arbinions that sabigion the smatsi at regutable atperitive me i boyster cactar wutibod situase
common_voice_ru_19035798.wav,ru,indiapasetin at exabita is jon mupi stevichlam in the maji at immuniat visonia nuticetinia
common_voice_ru_19330429.wav,ru,madovini pammagrites is shit brwatary coftiercaswit pudurcopras oduve pe cole depiut
common_voice_ru_19421969.wav,ru,pattha belaba prival in fragam 
common_voice_ru_19535287.wav,ru,but wol teble word sevrise in yetiam you my cheste national orchaster i acomomicim
common_voice_ru_19490566.wav,ru,mopic itela bris was toplotonea ranatly a o no aroga eymentero desatis isuestan ofk
common_voice_ru_19718888.wav,ru,mitus polagim an pigumomi instrumentemi that awas the be acquagits at ta lebigini
common_voice_ru_18937725.wav,ru,most abu sebrage to cook dhat agets problious subin offront
common_voice_ru_18894141.wav,ru,almost cestitateminanimi setuingar hateribespicatific unapeatege pomamuch
common_voice_ru_18923308.wav,ru,ouching sprun ni istorian
common_voice_ru_19563527.wav,ru,stupams pobescockolidic inevev o publes nopicapaviines tos the pockuts no o ima cocetov matnage uni
common_voice_ru_19792366.wav,ru,cippin herdealisbuperigicrobbuca comissi pomira strigusto
common_voice_ru_19591907.wav,ru,mustetuc tersnens tatistness peent wodishion poclinimis anationdist
common_voice_ru_19862768.wav,ru,miremar wet to l hashas now utim
common_voice_ru_19772838.wav,ru,generismas tritornal is glon ho grows diners in orotmaniare in diapass este
common_voice_ru_19237105.wav,ru,thus last o thean in or tatispechi to wer yies pectate is a roopsy bulling pomestuda reson
common_voice_ru_19527964.wav,ru,be bit sitemav siggust an is a tran for fam anicompany
common_voice_ru_19245840.wav,ru,magato wark kino chaster discusiar pite publymate
common_voice_ru_19019663.wav,ru,genasbolawarsna kert a formor shirotcarvality inetidspicuun a chaloteria warf
common_voice_ru_19060350.wav,ru,stor los a besh bominic is betrow incleming batists by efabisises
common_voice_ru_19306765.wav,ru,the sobupo stel is tbuof the rowars
common_voice_ru_19101011.wav,ru,yet a prostipipojian
common_voice_ru_19152347.wav,ru,a steliscide gerto ou the one proster anas e trunot o apros
common_voice_ru_19372806.wav,ru,i've noc aca the felason feven font newspolit erimin
common_voice_ru_19816260.wav,ru,with osna bispitiot associust lanuric comen dusy orfhor goodnew absorf
common_voice_ru_19643672.wav,ru,eisolutinbigeran assombly person woporor accaso wotd niner to complete avisdistin
common_voice_ru_19028636.wav,ru,i mate citicaciribover rarina
common_voice_ru_19044480.wav,ru,i depeaded as welto min in a bulga pervidecidano upassuprotis os porel pasla is zola
common_voice_ru_19593726.wav,ru,tenatule ganaminarales saberis pangads atonias
common_voice_ru_19421992.wav,ru,cutchons a stelic sterelized this
common_voice_ru_18873626.wav,ru,i ejust nosused tercian in grang in eshans because i stokompudienc a molitroublted
common_voice_ru_19426906.wav,ru,byfulisabuthinist was avive foryp nomasimmu poticably naman copula a sogana cety malaul
common_voice_ru_19823754.wav,ru,but apricaritid shit i tunashicen a chage ship titevisosher
common_voice_ru_19027281.wav,ru,on atra with communitina process oparciskip fagop eaitunacrasar inge skip mear
common_voice_ru_19854624.wav,ru,beseningia jestiman etima bisnas sad uinis in suppor se iwas inclaring ma u imaisacus
common_voice_ru_18873677.wav,ru,finatnastod ne was varsinationcalimentef wel wis berastom ivilile suplicaasiiny des necasmistip
common_voice_ru_18898859.wav,ru,necedi dogosalcogacoper talkword
common_voice_ru_19575247.wav,ru,mocathoris onks many was mos mistateing is passon to payda hes nineing is tensat to ini comsigned of pireater
common_voice_ru_18892780.wav,ru,it e pojes cas satetresperssed teniginan egeri ona coctol copasvolla to swoler
common_voice_ru_18936983.wav,ru,pretamomars tam wisteacious tamboscecunifigancy acatogibis fovna whichypuclotionidede pesitineatantenser
common_voice_ru_19057084.wav,ru,yerzuly im sadecu was biof
common_voice_ru_18912045.wav,ru,vatla bespicion but e her marnatis ist
common_voice_ru_18858149.wav,ru,nodiderue wasa milian was awos even mise wadoburslower
common_voice_ru_19318075.wav,ru,hestimanostygenicaty mura stared miche strate of the shewan innisia munmypregovora
common_voice_ru_20026747.wav,ru,to foltoke broke zord nechuges docuhard snami shids
common_voice_ru_19101046.wav,ru,fot of anatia grouper shi tad the perokenmijetively as suh nation many meant margins as sadgenol matcy
common_voice_ru_19367418.wav,ru,e was cazel ate monia
common_voice_ru_19111687.wav,ru,themimenia witolisas ismit wold di sturynone locoment
common_voice_ru_19019576.wav,ru,usculy siar deligats isuathe was t benadon a mated
common_voice_ru_19643888.wav,ru,etityficats his raniboin newnert o moln ossoming  the bers enit i a but she agenic tegesgerston
common_voice_ru_19222094.wav,ru,luge ditihichanaroste
common_voice_ru_19578993.wav,ru,e is tometery so shesto mososostate paric coosatia preser each nater compimins is a hopan miner
common_voice_ru_19504492.wav,ru,a an
common_voice_ru_19094149.wav,ru,nicorosa inacesem yes nagorigoson
common_voice_ru_19527921.wav,ru,anacro ito mor rediret
common_voice_ru_18911265.wav,ru,annaher popusion was mechure siniply unen rove soha poasitin the scis metnistisabilivione iste inlidaidinia
common_voice_ru_19574569.wav,ru,ges prozua tonsipatumo staesic etoqut to history pimate
common_voice_ru_19805185.wav,ru,those the citynon lashed apificatis miniach nes me so
common_voice_ru_19826808.wav,ru,fath imtodivigena esure s machene immins intrest ling in othe te fombol desaviat of
common_voice_ru_18862858.wav,ru,the woil imar bognide armisci can voyspetnatsac mution
common_voice_ru_18921737.wav,ru,commentera olso crepoo the isbe ipoke
common_voice_ru_19643695.wav,ru,eodos of legoslaan is apreninas civity insti tupcan lannate bimetic epoching he of pitty teter
common_voice_ru_19041381.wav,ru,forsipriyono diriga sam in at ligation obsere the in new dovers de stich concentruse
common_voice_ru_19858817.wav,ru,cilis comerbem i receiv ome tetereny
common_voice_ru_19316487.wav,ru,vordifuge was rother sulanimus miche a fesa tes magastia near the picidesilima voneformant
common_voice_ru_18966394.wav,ru,gromital on presums remandred ale be betnesis casigam lir
common_voice_ru_18946836.wav,ru,i which just to yonow isosho
common_voice_ru_19567115.wav,ru,miss matana purigh scote glaracer eu patherzenia bacre peredinals the bashirabota
common_voice_ru_19827161.wav,ru,pecinataly laned an the kindadive sebyenished and fomatter hos nofnao batap
common_voice_ru_19070933.wav,ru,appartidial musnomnim pontoparis ki now witly aas iinacavege for the chidani larer botement mean
common_voice_ru_18892776.wav,ru,the dhath ofoveda islea ovina pilterantyancistamatidant occasiors nis comnona
common_voice_ru_19493083.wav,ru,michepan storslita mil disabasis te prova sordeaco limociavame ew creplit to ro druga
common_voice_ru_19348383.wav,ru,we in terpeniun was abampered of watica perepl griposisios pea piki revers oranion
common_voice_ru_19332893.wav,ru,a gray langis grucinia
common_voice_ru_19348213.wav,ru,werbody aregee over the novher spaniels agos mas for youya
common_voice_ru_18928654.wav,ru,yep is odonaf on much has bornity ato lequat
common_voice_ru_18991179.wav,ru,mam of a bursilanas delinugachiry aippodo rete to the shudar to the suda
common_voice_ru_18912655.wav,ru,logadrupaslitalis a was a macenes which oplis ovan
common_voice_ru_20106213.wav,ru,in adisial bodish master that clat epestanats of lusatian orbrizon chase deki apros
common_voice_ru_19194859.wav,ru,te patous lowy maat ets the regil rapis co siuv
common_voice_ru_19545115.wav,ru,pasibl simnis a contys o as to plat mismishiniamileach now aman
common_voice_ru_18878149.wav,ru,a casal is nutiantty craton
common_voice_ru_18881370.wav,ru,it itanya problame with te rastoty with actimi cocydiechnomari tekenussocia
common_voice_ru_19247285.wav,ru,nicoragui shedi na pretty monbeoiga de nuw shi politicheus ki o selawase bejanaas estana cleses an aboligional mastoge
common_voice_ru_19316569.wav,ru,wosaveatobis a person te issue histor in every police wase nay be as with tivar wonan an neven is laral netog
common_voice_ru_19091591.wav,ru,meste shocktougtoctoceta movsits lowen aberna mepati
common_voice_ru_19369206.wav,ru,civilia natialvinis at sad ofan ispeciats ifectivena as i nea pomachil somon beatnan in e bolia nutatianse
common_voice_ru_19821756.wav,ru,as nace e jingishonatorasdish onias acon
common_voice_ru_19559903.wav,ru,the cae cira dicisin pequi
common_voice_ru_18964654.wav,ru,locka bitopratherdi ferpisa yosirinia
common_voice_ru_19019667.wav,ru,brii us tocaralist o soldoska arava shippie to socuranenas tat os cuar lish wos soqobie ba sitazer
common_voice_ru_19843110.wav,ru,betugam nubi popecomun puleroties in fopose anavena politicious laffalatoristocept
common_voice_ru_19711309.wav,ru,he appisaideacata would give rided up in lesanyof inkieerasadiais points wenebly
common_voice_ru_18928108.wav,ru,lackin oball secin wora motosen
common_voice_ru_18963071.wav,ru,nithem soinitionas isan as ware shus
common_voice_ru_20207228.wav,ru,micomational
common_voice_ru_19538253.wav,ru,oisan so tia she bid miser norohemsels from ugasa biciciana is lotmee
common_voice_ru_19019730.wav,ru,wetham shedela
common_voice_ru_18868440.wav,ru,he ponskiques lacopical inels
common_voice_ru_19010600.wav,ru,with enough patar dim gatonised istrevlyn onnashagiligaci te bewar such taborabot cam is su wi chal os perom
common_voice_ru_19030264.wav,ru,pity tackelimet was moreness byking an epterabastoleny is mininia
common_voice_ru_19499965.wav,ru,versney sulat ronepedet sinige
common_voice_ru_20115967.wav,ru,she stemas arove her nina doltino was to par to rolly abeginesoo factor an istotinca margina resartsy
common_voice_ru_19593644.wav,ru,ha snowe polocational odecrates e stimley pet hot
common_voice_ru_19574657.wav,ru,lequidancivesesmar areas with iscremingas sina folbi is yas nisbominitupinisti
common_voice_ru_18911269.wav,ru,it receeded in chalis piingat em prt tabla memennan sivonitecstom
common_voice_ru_18866252.wav,ru,cootictoras
common_voice_ru_19798721.wav,ru,jhesti poslatin on the bedena crpragress
common_voice_ru_19316179.wav,ru,shetos now ettinibalisics onninia
common_voice_ru_19564063.wav,ru,e slitebil the nibrimenon animo was a cun of et plasval tropaca
common_voice_ru_18896714.wav,ru,so just lawwi met prits theeloo
common_voice_ru_19535296.wav,ru,negin orgar obasati areginal of marzinimoro tospitional aboted to obstemoske pother erigionistem
common_voice_ru_20149579.wav,ru,at the asnove sman
common_voice_ru_19112253.wav,ru,sujosy imuchus would starid dwepera to resolute sy bo thog grame of getremining a sevnas susperse eromy
common_voice_ru_19897826.wav,ru,disital avorogenia priminated wersimius snoisial cronowatnacheni charmiy ba une crash them
common_voice_ru_18858161.wav,ru,i which costuria cakaconamigsliv pacaplityges to doeg linde os fol no jrust of dugration
common_voice_ru_19060019.wav,ru,thmika ajligater w us flo
common_voice_ru_19116617.wav,ru,she had said iv sit so adisiral too coodsin
common_voice_ru_20117462.wav,ru,pe sadis to y bitebisina cosictoldosiona starts a petewashurminstrumentmination completilumity state
common_voice_ru_19020890.wav,ru,nor poet das te share
common_voice_ru_19237039.wav,ru,matagruver rambris notenis th regim waramage tenensda
common_voice_ru_19306659.wav,ru,the ide thicufetu of neck of dof
common_voice_ru_19174560.wav,ru,sichus eviti es stabeslowidelegats sim relation with to baceresisnaniam positsy
common_voice_ru_19176932.wav,ru,orugas metch jectiv foloy lariparshi yam a resi priaete o e tatish nayas
common_voice_ru_19536513.wav,ru,braveen pretty cis to adoemen ol shitza rambl its mo en bocarinia opstran is a est mit cratses we democrat shes epiin
common_voice_ru_19100756.wav,ru,me a simorsna necate bocasoms sis atorona confidencing
common_voice_ru_20026728.wav,ru,thembag the gadone is just soe comef cose wasa jo
common_voice_ru_19372808.wav,ru,comita efecumia casania belinitan poution laship of the sturfish no ecalonoar spose vew r easueremenno celenceron
common_voice_ru_19344418.wav,ru,weeglaraciparatos sans assureticro pestodahacas now any le discriminatce
common_voice_ru_19544882.wav,ru,a winisat sa ena asidotn igratido sho its in trinan volivision roganisating
common_voice_ru_18909629.wav,ru,evemos temistretovetness tringe so nuvancy
common_voice_ru_19563512.wav,ru,his ren away the tanya hesuradini couldinia lopatablin ancaculiam heas su tra asish caprniny even axact erwi uniniam
common_voice_ru_18922152.wav,ru,yes maglegi shit about so pas took to ralismony pissuch
common_voice_ru_19100906.wav,ru,themiminif comcertonaredorsons the breshet set
common_voice_ru_18868249.wav,ru,yester shirton momantica toteprevia to sub deharacter so indition paterest in e mussomwitu
common_voice_ru_19501944.wav,ru,becomos nalian statvas morston ste platan gesmet at thislis
common_voice_ru_19838194.wav,ru,bu bilo neplis to bless me is butent pittigato stuss maon wen asodemasto tebelova benapani
common_voice_ru_19288465.wav,ru,the croginia crito bigar lots a crobbly nearely rynia
common_voice_ru_19490701.wav,ru,e anogatos cant
common_voice_ru_19112189.wav,ru,any ityabofer seroitissuboshon stols my shid there as not rin
common_voice_ru_19616518.wav,ru,riso tha eboprese noco selarrealationage sor cratirity of
common_voice_ru_18912562.wav,ru,concletnin on the liqunicial fireshiap rinerepleitini resportiv ormenseornether clidate
common_voice_ru_18899039.wav,ru,midlsetosas nature kis rerted isocian opasses
common_voice_ru_18943819.wav,ru,slishi of sevid myste nimits
common_voice_ru_19574646.wav,ru,misus woshe pasing her at her angocratidischoon
common_voice_ru_18913758.wav,ru,or stosarches cawar to cocaraskic coritalaxamo tere clom nec constu so
common_voice_ru_18875246.wav,ru,imin the wert and sustain selpericoli merapreasi
common_voice_ru_19318967.wav,ru,ithe taginga credima lata walks tobout the quadnatfichetnawaby na wisoi
common_voice_ru_19545837.wav,ru,megat ova butdajits eih e pussirium
common_voice_ru_18923069.wav,ru,borsifatic was sola masteglovnas yeler but norstl
common_voice_ru_18955037.wav,ru,then ye then i pitictim ors
common_voice_ru_19541922.wav,ru,a min te tec maypers the bilie says the sopses to usoders fro atins cammitikane e corib school persena
common_voice_ru_18923169.wav,ru,bebit is to sad in onovocarali of stwen years man op negation lotesticanenation opas oesetsal in nera disiater navaroga
common_voice_ru_19288122.wav,ru,this metana shibitnas ne glessiar motion times to buzuhon to oushous auesive trooblista
common_voice_ru_18932127.wav,ru,tun a tap memogium larlystatenal vistatinura bisy a tenalaroga
common_voice_ru_19827034.wav,ru,welbe wentimaliongs and bevose
common_voice_ru_18890897.wav,ru,scoorac vit of sesi wishechin vaconi
common_voice_ru_19176895.wav,ru,yecra perisimeroinacary helemente
common_voice_ru_19574880.wav,ru,pisis coidinia wiber ofscaicio somply gssudas to chastn cobute simen nasationy
common_voice_ru_20171785.wav,ru,the vila easterna catolusimona nigris night
common_voice_ru_19574174.wav,ru,nonadive bretycrapate par so misty ipodatuges poitcanicoins pil isticopef
common_voice_ru_18961279.wav,ru,the ate moimcasates an aises a detiad twards a proginis at sat enan acnat in e compate an revided jaten
common_voice_ru_18912318.wav,ru,at the bol my bear we woper the is this liv as theronim the visionian
common_voice_ru_20142519.wav,ru,sebsky pis tories the source on the gromant isres nec of decolot dicomaty
common_voice_ru_20025679.wav,ru,wuc is proder a dipid werchas ar severe at asaecab weda in appushed
common_voice_ru_19800835.wav,ru,nea dopri glaspaladiol nonas
common_voice_ru_19157078.wav,ru,heattactuavaraser isinetlissnation imits can call egans a setudishes to ircaas toatomoprtion
common_voice_ru_19019741.wav,ru,my sherlans bycybles o washes tabiling
common_voice_ru_19616628.wav,ru,pese thats wooe a laber a mong mediza mafitivos bo serome postean et sidenaners tat a pemeli
common_voice_ru_19494606.wav,ru,stanicatori senumilanc sistran medon arma supterable th state strnarary type antimy
common_voice_ru_19111695.wav,ru,ats biner pature with the stirt sorgermor pestoging a bushion
common_voice_ru_19311159.wav,ru,nerateristrans arepunnyizy ishi rin the africa pesionit postaan nepoligi scapatratiinia
common_voice_ru_19451769.wav,ru,te gas an satain ce eralan anblaarbe uivanary ui mantinermen an oe nocly
common_voice_ru_19122062.wav,ru,masrian skashas tanarania progress
common_voice_ru_18881300.wav,ru,yeah canyeshma nis no she mibely perset
common_voice_ru_20064446.wav,ru,contigated es get witgate y a ben in er your catel gobety says is doted wises aveling here
common_voice_ru_20115997.wav,ru,mepas worylypolitich him sabraganiam acasat was deased weneglobanerya yeran with nasheneresesma
common_voice_ru_19163895.wav,ru,a macaupolicical nocilinan ato stobemanapoligio a yhedenarore as they oto esmianly
common_voice_ru_19490720.wav,ru,sety was navorbar noprobely operit stonat trostnencilania
common_voice_ru_20200752.wav,ru,bathic anicet prinef donni priectories alute sa bea saglea savaniam
common_voice_ru_18928676.wav,ru,slolesedesh apade potpitosi dumotizet was goversityany
common_voice_ru_19030254.wav,ru,hav not beacadeal wer progesfol cam with cored worker ise in e china
common_voice_ru_19105040.wav,ru,jenimeroama pa te carated agnetoca glarnation cregavotof show shav lat sar dicimanbar chanona
common_voice_ru_19739663.wav,ru,a book onos i serios i son neirakashiny ator
common_voice_ru_19043486.wav,ru,franca weth accunajeste withidibatu
common_voice_ru_18868722.wav,ru,tortebrede egrane machinity eterran iof the smaling
common_voice_ru_19563558.wav,ru,he national munisances meladiagul whici bregimans tearois wens possil miscatitin an we reren a on is pregue levem desria
common_voice_ru_19480332.wav,ru,he ad sangims restlat sic to smeatywor
common_voice_ru_19013882.wav,ru,enmy my athoa wietly ficcuve nis por evas prema
common_voice_ru_19906779.wav,ru,locois limstontials an notoran os loca sman oplatofca is termultapilitige capadushca
common_voice_ru_19493085.wav,ru,espine a pinthert agron as te chaneal constuctive nomosi wedesto mers to cevete te bis a pastesti iginerila assum blay
common_voice_ru_18868498.wav,ru,ye visual the slowers elies it stationaices giffy diratsing
common_voice_ru_18898946.wav,ru,nogl derimposspos a huritaninusers tho ony im elin
common_voice_ru_18989571.wav,ru,osos tode regad siys acuros washingtak bacol
common_voice_ru_19565624.wav,ru,we seia poca pin acod to re meragats ashonal mamian thems amagis siners wit seimicu to rimminit yrisat sin
common_voice_ru_19318047.wav,ru,crinivarsi evlos a chik es is reliditious cosiva sovonist a servant isboministanam syianerestatimity pichistanam
common_voice_ru_18897388.wav,ru,juleship pemitmunia
common_voice_ru_18932805.wav,ru,the campe jonming i ujer was the boo done overjagna's fain bo hiptian brusion
common_voice_ru_19542619.wav,ru,tempertive me my ne wo jastnical the li cre neboopoot confute ther muristrayti storte
common_voice_ru_19101174.wav,ru,buthosa pos te bitnagachy syn i pito jana nicotories cutoral bissoso legil
common_voice_ru_19324684.wav,ru,atidiicity new vertin is garkin ier ovice hini get
common_voice_ru_19324723.wav,ru,shelabu briabnas onirasid inosafter fator washiono pie teris alutif
common_voice_ru_18980348.wav,ru,he stood e pate bordnegaveries yet thes pirst
common_voice_ru_19112418.wav,ru,wasfomabi is awite sto nash pal i is co won devolbes givehodia te confiniencing thes thenothe govon
common_voice_ru_19565257.wav,ru,naprimia caperatire will hav seis evenamarin kilinis cieed ban secton simscromhizestma
common_voice_ru_19787777.wav,ru,magijum casded neanorable to lokution were natesna ofacecaston
common_voice_ru_19490067.wav,ru,slow pestevlates apestavitede sudan caterin hostev tatinin group of ecasi ostas
common_voice_ru_20189755.wav,ru,chenancerni me sepins us a bur ransicoprity eutife an the mos up of his ahir
common_voice_ru_19372729.wav,ru,barimatim pretunal wingis mori igiretifertalive
